所属模块,用例标题,前置条件,步骤,预期,关键词,优先级,用例类型,适用阶段
/数据分类管理（林禹成） - 列表页 - 操作 - 【编辑】 - * 分类编码/,编辑数据分类时分类编码置灰不可修改,存在至少一条数据分类记录，且该分类未被未完成任务引用,"1. 进入数据分类管理列表页
2. 点击某条分类记录的“编辑”按钮
3. 观察分类编码输入框状态
4. 尝试修改分类编码","1. 列表页正常显示分类记录
2. 弹出编辑对话框，分类编码字段显示原值
3. 分类编码输入框为置灰（禁用）状态
4. 无法输入或修改分类编码，仅分类名称可编辑",1,2,功能测试,功能测试阶段
/数据分类管理（林禹成） - 列表页 - 操作 - 【编辑】 - * 分类名称 - 限制/,编辑分类名称-长度为1个字符-保存成功,已登录系统且具有数据分类管理权限；存在一个分类编码为C001、名称为“旧名称”的分类；该分类未被任何未完成任务引用,"1. 进入数据分类管理列表页，找到分类编码为C001的记录
2. 点击该记录的“编辑”按钮
3. 在分类名称输入框中将名称修改为“新”
4. 点击“保存”按钮","1. 列表页正常显示分类记录
2. 弹出编辑窗口，分类编码置灰不可修改，分类名称可编辑
3. 输入框允许输入1个字符
4. 保存成功，列表显示分类名称更新为“新”",1,2,功能测试,功能测试阶段
/数据分类管理（林禹成） - 列表页 - 操作 - 【编辑】 - * 分类名称 - 限制/,编辑分类名称-长度为32个字符-保存成功,已登录系统且具有数据分类管理权限；存在一个分类编码为C002、名称为“旧名称”的分类；该分类未被任何未完成任务引用,"1. 进入数据分类管理列表页，找到分类编码为C002的记录
2. 点击该记录的“编辑”按钮
3. 在分类名称输入框中输入32个字符（如“abcdefghijklmnopqrstuvwxyz123456”）
4. 点击“保存”按钮","1. 列表页正常显示分类记录
2. 弹出编辑窗口，分类编码置灰不可修改，分类名称可编辑
3. 输入框允许输入32个字符
4. 保存成功，列表显示分类名称更新为输入的32个字符",1,2,功能测试,功能测试阶段
/数据分类管理（林禹成） - 列表页 - 操作 - 【编辑】 - * 分类名称 - 限制/,编辑分类名称-长度为0个字符-保存失败,已登录系统且具有数据分类管理权限；存在一个分类编码为C003、名称为“旧名称”的分类；该分类未被任何未完成任务引用,"1. 进入数据分类管理列表页，找到分类编码为C003的记录
2. 点击该记录的“编辑”按钮
3. 清空分类名称输入框，使其长度为0
4. 点击“保存”按钮","1. 列表页正常显示分类记录
2. 弹出编辑窗口，分类编码置灰不可修改，分类名称可编辑
3. 输入框为空
4. 保存失败，系统提示分类名称长度必须在1到32个字符之间，分类名称保持原值",1,2,功能测试,功能测试阶段
/数据分类管理（林禹成） - 列表页 - 操作 - 【编辑】 - * 分类名称 - 限制/,编辑分类名称-长度为33个字符-保存失败,已登录系统且具有数据分类管理权限；存在一个分类编码为C004、名称为“旧名称”的分类；该分类未被任何未完成任务引用,"1. 进入数据分类管理列表页，找到分类编码为C004的记录
2. 点击该记录的“编辑”按钮
3. 在分类名称输入框中输入33个字符（如“abcdefghijklmnopqrstuvwxyz1234567”）
4. 点击“保存”按钮","1. 列表页正常显示分类记录
2. 弹出编辑窗口，分类编码置灰不可修改，分类名称可编辑
3. 输入框最多允许输入32个字符，无法输入第33个字符或输入后提示超长
4. 保存失败，系统提示分类名称长度必须在1到32个字符之间，分类名称保持原值",1,2,功能测试,功能测试阶段
/数据分类管理（林禹成） - 列表页 - 操作 - 【编辑】 - * 分类名称 - 限制/,编辑分类名称-输入合法中英文、数字组合,已登录系统且具有数据分类管理权限；存在一个分类编码为CAT001、名称为“旧名称”的分类；该分类未被任何未完成任务引用,"1. 进入数据分类管理列表页，找到分类编码为CAT001的记录
2. 点击该记录的“编辑”按钮
3. 在分类名称输入框中输入“新名称123ABC”
4. 点击“确定”保存","1. 列表页正常显示分类记录
2. 弹出编辑对话框，分类编码置灰不可修改，分类名称可编辑
3. 输入框允许输入中英文字母和数字
4. 保存成功，列表页分类名称更新为“新名称123ABC”",1,2,功能测试,功能测试阶段
/数据分类管理（林禹成） - 列表页 - 操作 - 【编辑】 - * 分类名称 - 限制/,编辑分类名称-输入仅中文,已登录系统且具有数据分类管理权限；存在一个分类编码为CAT002、名称为“旧名称”的分类；该分类未被任何未完成任务引用,"1. 进入数据分类管理列表页，找到分类编码为CAT002的记录
2. 点击该记录的“编辑”按钮
3. 在分类名称输入框中输入“新名称”
4. 点击“确定”保存","1. 列表页正常显示分类记录
2. 弹出编辑对话框，分类编码置灰不可修改，分类名称可编辑
3. 输入框允许输入中文
4. 保存成功，列表页分类名称更新为“新名称”",1,2,功能测试,功能测试阶段
/数据分类管理（林禹成） - 列表页 - 操作 - 【编辑】 - * 分类名称 - 限制/,编辑分类名称-输入仅英文字母,已登录系统且具有数据分类管理权限；存在一个分类编码为CAT003、名称为“旧名称”的分类；该分类未被任何未完成任务引用,"1. 进入数据分类管理列表页，找到分类编码为CAT003的记录
2. 点击该记录的“编辑”按钮
3. 在分类名称输入框中输入“NewName”
4. 点击“确定”保存","1. 列表页正常显示分类记录
2. 弹出编辑对话框，分类编码置灰不可修改，分类名称可编辑
3. 输入框允许输入英文字母
4. 保存成功，列表页分类名称更新为“NewName”",1,2,功能测试,功能测试阶段
/数据分类管理（林禹成） - 列表页 - 操作 - 【编辑】 - * 分类名称 - 限制/,编辑分类名称-输入仅数字,已登录系统且具有数据分类管理权限；存在一个分类编码为CAT004、名称为“旧名称”的分类；该分类未被任何未完成任务引用,"1. 进入数据分类管理列表页，找到分类编码为CAT004的记录
2. 点击该记录的“编辑”按钮
3. 在分类名称输入框中输入“123456”
4. 点击“确定”保存","1. 列表页正常显示分类记录
2. 弹出编辑对话框，分类编码置灰不可修改，分类名称可编辑
3. 输入框允许输入数字
4. 保存成功，列表页分类名称更新为“123456”",1,2,功能测试,功能测试阶段
/数据分类管理（林禹成） - 列表页 - 操作 - 【编辑】 - * 分类名称 - 限制/,编辑分类名称-输入包含空格,已登录系统且具有数据分类管理权限；存在一个分类编码为CAT005、名称为“旧名称”的分类；该分类未被任何未完成任务引用,"1. 进入数据分类管理列表页，找到分类编码为CAT005的记录
2. 点击该记录的“编辑”按钮
3. 在分类名称输入框中输入“新 名称”
4. 点击“确定”保存","1. 列表页正常显示分类记录
2. 弹出编辑对话框，分类编码置灰不可修改，分类名称可编辑
3. 输入框允许输入空格
4. 保存失败，提示分类名称仅支持中英文字母、数字",1,2,功能测试,功能测试阶段
/数据分类管理（林禹成） - 列表页 - 操作 - 【编辑】 - * 分类名称 - 限制/,编辑分类名称-输入包含特殊字符,已登录系统且具有数据分类管理权限；存在一个分类编码为CAT006、名称为“旧名称”的分类；该分类未被任何未完成任务引用,"1. 进入数据分类管理列表页，找到分类编码为CAT006的记录
2. 点击该记录的“编辑”按钮
3. 在分类名称输入框中输入“新名称@#”
4. 点击“确定”保存","1. 列表页正常显示分类记录
2. 弹出编辑对话框，分类编码置灰不可修改，分类名称可编辑
3. 输入框允许输入特殊字符
4. 保存失败，提示分类名称仅支持中英文字母、数字",1,2,功能测试,功能测试阶段
/数据分类管理（林禹成） - 列表页 - 操作 - 【编辑】 - * 分类名称 - 限制/,编辑分类名称-输入包含下划线,已登录系统且具有数据分类管理权限；存在一个分类编码为CAT007、名称为“旧名称”的分类；该分类未被任何未完成任务引用,"1. 进入数据分类管理列表页，找到分类编码为CAT007的记录
2. 点击该记录的“编辑”按钮
3. 在分类名称输入框中输入“new_name”
4. 点击“确定”保存","1. 列表页正常显示分类记录
2. 弹出编辑对话框，分类编码置灰不可修改，分类名称可编辑
3. 输入框允许输入下划线
4. 保存失败，提示分类名称仅支持中英文字母、数字",1,2,功能测试,功能测试阶段
/数据分类管理（林禹成） - 列表页 - 操作 - 【编辑】 - * 分类名称 - 限制/,编辑分类名称-输入包含连字符,已登录系统且具有数据分类管理权限；存在一个分类编码为CAT008、名称为“旧名称”的分类；该分类未被任何未完成任务引用,"1. 进入数据分类管理列表页，找到分类编码为CAT008的记录
2. 点击该记录的“编辑”按钮
3. 在分类名称输入框中输入“new-name”
4. 点击“确定”保存","1. 列表页正常显示分类记录
2. 弹出编辑对话框，分类编码置灰不可修改，分类名称可编辑
3. 输入框允许输入连字符
4. 保存失败，提示分类名称仅支持中英文字母、数字",1,2,功能测试,功能测试阶段
/数据分类管理（林禹成） - 列表页 - 操作 - 【编辑】 - * 分类名称 - 限制/,编辑分类名称-输入包含中文标点,已登录系统且具有数据分类管理权限；存在一个分类编码为CAT009、名称为“旧名称”的分类；该分类未被任何未完成任务引用,"1. 进入数据分类管理列表页，找到分类编码为CAT009的记录
2. 点击该记录的“编辑”按钮
3. 在分类名称输入框中输入“新名称。”
4. 点击“确定”保存","1. 列表页正常显示分类记录
2. 弹出编辑对话框，分类编码置灰不可修改，分类名称可编辑
3. 输入框允许输入中文标点
4. 保存失败，提示分类名称仅支持中英文字母、数字",1,2,功能测试,功能测试阶段
